id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,weight_kg,weight_class
2163-P,98,232.4999581163749,BWPLM,Paris,Texas,China,National Pumpkin Festival,1130 K,1304 B,211,206,17,Golden Hubbard,105.46012100192272,light
2355-P,98,233.61649858392772,BYPJH,Chicago,Florida,USA,National Pumpkin Festival,1576 E,1433 T,210,225,0,Munchkin,105.96657482568094,light
2040-P,6,219.1044743515551,OCFUY,Paris,California,UK,Local Pumpkin Festival,1026 P,1862 U,224,246,-7,Golden Hubbard,99.38403673007058,light
2580-P,94,220.82214501257985,BHTVN,Los Angeles,California,UK,Local Pumpkin Festival,1077 T,1419 W,214,226,4,Munchkin,100.16315840054612,light
2631-P,42,234.92143225390464,ILOJX,Nottingham,Florida,UK,Local Pumpkin Festival,1503 M,1550 D,-3,-5,-3,Golden Hubbard,106.55848229891312,light
2994-P,62,224.90074250623584,TXVUX,Los Angeles,Florida,China,National Pumpkin Festival,1211 F,1764 G,227,283,-22,Golden Hubbard,102.01317759488853,light
2026-P,32,219.6110409975052,JCQXO,Chicago,Texas,USA,Regional Pumpkin Festival,1659 S,1060 B,211,219,0,Golden Hubbard,99.61381130814038,light
2272-P,17,227.6209928598255,EYLCL,Nottingham,California,China,Local Pumpkin Festival,1245 W,1703 Q,202,182,24,Munchkin,103.24706139327397,light
2088-P,95,215.1510674310848,UGGEV,Nottingham,New York,USA,Regional Pumpkin Festival,1409 F,1007 J,214,239,-10,Kakai,97.59080297820061,light
2675-P,91,220.33694759197533,YKDZK,Paris,Texas,USA,Regional Pumpkin Festival,1733 B,1360 D,216,225,-2,Kakai,99.94307673213928,light
2443-P,58,220.7827947102487,YJVMH,Houston,Texas,USA,Regional Pumpkin Festival,1316 G,1464 Q,214,215,5,Golden Hubbard,100.14530941821113,light
2562-P,100,215.9495104439557,TTSAJ,Houston,New York,UK,National Pumpkin Festival,1659 A,1157 W,200,191,18,Munchkin,97.95297034129474,light
2671-P,89,212.0349152751267,ELEOG,Chicago,Texas,China,Local Pumpkin Festival,1038 N,1084 N,-4,1,0,Orange Bulldog,96.17734128947527,light
2831-P,91,226.78228525165468,JLGTT,Chicago,California,China,National Pumpkin Festival,1833 A,1353 H,200,189,17,Golden Hubbard,102.86663033186855,light
2214-P,18,225.36514733731747,ZXFSF,Los Angeles,Texas,USA,Regional Pumpkin Festival,1191 Z,1767 M,223,252,-18,Kakai,102.22382791102851,light
2121-P,14,214.3925459170714,IDLFN,Paris,California,UK,National Pumpkin Festival,1664 H,1842 I,206,184,17,Munchkin,97.24674368761625,light
2568-P,47,208.30803935620932,YUFAV,Houston,Texas,China,National Pumpkin Festival,1103 D,1322 B,212,205,0,Munchkin,94.48686018766169,light
2715-P,19,200.68088501915332,TAGNY,New York,New York,UK,Regional Pumpkin Festival,1952 V,1681 Z,207,217,-9,Munchkin,91.0272439976078,light
2924-P,60,208.442706592381,WYRAY,Los Angeles,California,USA,Regional Pumpkin Festival,1659 B,1011 V,3,2,-5,Munchkin,94.54794416865128,light
2001-P,70,218.16835227049887,RXEKJ,Houston,California,USA,Local Pumpkin Festival,1769 G,1562 L,2,-3,0,Golden Hubbard,98.95941924308012,light
2927-P,56,200.3332114182413,YDTUK,New York,New York,USA,National Pumpkin Festival,1861 L,1003 D,207,202,11,Orange Bulldog,90.8695420336229,light
2397-P,53,197.5602061720565,VUAJQ,Chicago,California,USA,Regional Pumpkin Festival,1203 A,1452 I,202,190,3,Kakai,89.61172903799545,light
2846-P,56,197.9625476025045,VHTQE,New York,New York,China,National Pumpkin Festival,1835 E,1566 O,204,189,4,Golden Hubbard,89.79422789211522,light
2320-P,52,211.7049177663401,JZQQG,New York,Texas,UK,Local Pumpkin Festival,1748 P,1362 F,217,220,-9,Golden Hubbard,96.02765705946973,light
2880-P,100,210.3441072834656,WWBGX,Los Angeles,Florida,USA,Local Pumpkin Festival,1086 C,1617 B,5,1,-2,Munchkin,95.41040431092173,light
2682-P,10,206.8178446445614,OAFMR,Nottingham,New York,USA,Local Pumpkin Festival,1940 R,1492 F,199,201,-3,Golden Hubbard,93.8109197880159,light
2450-P,25,205.6975231040269,KRZEB,Chicago,California,China,Local Pumpkin Festival,1785 P,1452 T,-5,-5,-1,Orange Bulldog,93.30275089980178,light
2639-P,69,190.87856402713803,KIMAH,Los Angeles,Florida,UK,National Pumpkin Festival,1142 F,1701 X,213,206,-7,Munchkin,86.58098961419759,light
2251-P,21,205.04409064538777,TGNBR,Chicago,Florida,China,Local Pumpkin Festival,1470 P,1755 Y,220,236,-12,Orange Bulldog,93.00635916402273,light
2429-P,3,201.03430990893395,HRFSF,Paris,California,UK,National Pumpkin Festival,1672 X,1882 H,4,-4,-3,Golden Hubbard,91.18755470021317,light
2634-P,33,184.98568866029385,AXYAZ,New York,New York,UK,National Pumpkin Festival,1345 Q,1304 L,198,189,2,Kakai,83.9080284908,light
2021-P,24,186.46323323063552,IOMSF,Houston,California,USA,National Pumpkin Festival,1127 X,1292 Z,197,188,7,Munchkin,84.57823088755043,light
2237-P,78,195.52307037916037,MJUSZ,Nottingham,Florida,China,Local Pumpkin Festival,1703 F,1133 L,190,154,25,Golden Hubbard,88.68770053942411,light
2739-P,2,196.63015675768256,SBXII,Houston,Texas,USA,National Pumpkin Festival,1047 W,1523 Z,1,1,0,Kakai,89.18986606403074,light
2400-P,84,194.1640564557165,TZTJK,Chicago,Texas,UK,Regional Pumpkin Festival,1814 D,1404 M,210,208,-4,Golden Hubbard,88.07126269586135,light
2664-P,70,189.6068008746952,VLFBC,Chicago,Texas,UK,National Pumpkin Festival,1658 J,1337 K,195,181,11,Munchkin,86.00412802235475,light
2245-P,71,190.4215825786814,VSYBB,Paris,New York,UK,Local Pumpkin Festival,1736 D,1452 F,201,187,-7,Orange Bulldog,86.37370648502926,light
2545-P,44,186.0391181111336,BPKGK,Chicago,California,China,Regional Pumpkin Festival,1229 D,1325 W,0,-2,4,Kakai,84.38585566226531,light
2462-P,19,177.3416036143899,XEBEU,New York,Texas,China,Local Pumpkin Festival,1976 H,1873 M,190,167,9,Golden Hubbard,80.44073266665833,light
2728-P,96,174.65811284445226,OQBKL,Los Angeles,New York,USA,Regional Pumpkin Festival,1347 V,1046 W,196,163,11,Orange Bulldog,79.22352272134079,light
2747-P,8,187.16593707203864,DOEJH,Nottingham,New York,China,Regional Pumpkin Festival,1177 M,1624 O,214,217,-20,Munchkin,84.89697172838015,light
2774-P,28,188.79221206922085,ILQUF,Houston,Texas,UK,Local Pumpkin Festival,1435 U,1338 F,200,177,7,Orange Bulldog,85.63463705690202,light
2832-P,86,175.4788257982582,SRWPS,Paris,Texas,China,Local Pumpkin Festival,1099 E,1672 A,288,567,-68,Munchkin,79.59579155148354,light
2640-P,61,185.8481123868376,XDBPT,Chicago,Texas,China,Local Pumpkin Festival,1700 A,1951 Y,207,196,-5,Golden Hubbard,84.29921699377044,light
2156-P,48,177.56168065965176,QPLAD,Los Angeles,Texas,USA,Regional Pumpkin Festival,1925 M,1034 T,-4,0,3,Munchkin,80.54055785377275,light
2653-P,31,169.9870770817623,TJBWE,New York,New York,UK,National Pumpkin Festival,1843 I,1138 H,-2,0,4,Munchkin,77.10477826767072,light
2586-P,96,170.07651595007627,LCDQZ,New York,Texas,China,National Pumpkin Festival,1823 H,1322 B,192,178,-3,Munchkin,77.145347022827,light
2111-P,28,162.4115128332749,ICFMX,Chicago,California,China,Regional Pumpkin Festival,1204 J,1227 P,195,158,10,Golden Hubbard,73.66856292907083,light
2904-P,31,164.0322238812223,QTBYH,Los Angeles,New York,China,National Pumpkin Festival,1156 Q,1055 H,199,175,0,Munchkin,74.40370449473139,light
2714-P,73,169.35526175238192,KUOUF,Chicago,Texas,USA,Local Pumpkin Festival,1071 S,1712 V,189,167,-4,Kakai,76.81819188878642,light
2563-P,72,170.3208287274465,IEHAE,Nottingham,Florida,UK,Regional Pumpkin Festival,1387 Q,1208 O,-3,5,1,Golden Hubbard,77.25616534413992,light
2382-P,88,167.59041320346296,ZZMFF,Houston,Texas,UK,National Pumpkin Festival,1783 D,1675 K,-1,1,2,Orange Bulldog,76.01767070578516,light
2329-P,50,158.67557018008085,WVOYX,Los Angeles,Florida,China,National Pumpkin Festival,1067 J,1723 U,3,1,3,Munchkin,71.97396922912323,light
2484-P,10,169.74790709931403,ZJXSE,New York,Florida,China,Local Pumpkin Festival,1235 H,1610 E,-2,5,-4,Golden Hubbard,76.99629267699206,light
2539-P,37,157.7833163170144,QBRXE,Nottingham,New York,UK,National Pumpkin Festival,1568 C,1841 L,188,165,-1,Munchkin,71.5692500148672,light
2852-P,3,155.4837604817003,SZYOT,Paris,New York,China,Regional Pumpkin Festival,1289 P,1772 A,184,149,7,Munchkin,70.5261898844154,light
2409-P,92,149.62177094444633,IKNVM,Houston,Florida,USA,Regional Pumpkin Festival,1064 I,1607 R,-4,1,0,Kakai,67.86723832623329,light
2319-P,20,153.8176362073049,QAFYY,Los Angeles,Florida,USA,National Pumpkin Festival,1371 F,1774 D,193,151,1,Kakai,69.77044924254385,light
2763-P,35,152.2278243759647,PPDXA,Nottingham,California,UK,Regional Pumpkin Festival,1488 V,1690 H,174,132,15,Kakai,69.04932331434259,light
2936-P,12,148.5138642275706,JTJHB,Los Angeles,Florida,China,National Pumpkin Festival,1162 C,1236 C,150,87,79,Orange Bulldog,67.3647007027122,light
2296-P,17,149.18460131399334,PTHCC,Nottingham,Florida,USA,National Pumpkin Festival,1602 Y,1834 U,187,156,-4,Kakai,67.66894167921687,light
2360-P,21,144.9491647642106,KOAYQ,Los Angeles,California,USA,National Pumpkin Festival,1456 R,1657 P,-2,-4,-4,Orange Bulldog,65.74778154372781,light
2222-P,17,154.10641114357858,XBDCR,Chicago,Florida,China,National Pumpkin Festival,1873 Y,1068 P,-4,0,1,Munchkin,69.9014352434381,light
2390-P,82,150.01326878871768,QNMMO,Nottingham,California,China,National Pumpkin Festival,1012 V,1598 G,184,140,3,Kakai,68.04481861641203,light
2679-P,80,146.68936670571566,LVWNC,Chicago,Florida,China,Local Pumpkin Festival,1736 V,1088 F,-3,4,4,Kakai,66.53712322277897,light
2520-P,83,147.85965922866018,HJVOU,Paris,Florida,China,Local Pumpkin Festival,1179 F,1642 J,0,-1,4,Kakai,67.06795854884642,light
2928-P,2,135.47989159282298,JNYOK,Paris,Florida,USA,National Pumpkin Festival,1974 V,1193 H,191,153,-5,Golden Hubbard,61.45259498737176,light
2799-P,87,139.13514053914696,XZPHZ,New York,New York,USA,Regional Pumpkin Festival,1909 Q,1805 X,181,142,3,Orange Bulldog,63.11058666743275,light
2292-P,69,138.50390480831263,XINJX,Houston,Florida,UK,Regional Pumpkin Festival,1859 E,1841 U,-2,3,4,Munchkin,62.82426318981214,light
2158-P,90,128.99382117073984,ZLJYN,Chicago,California,China,Regional Pumpkin Festival,1213 D,1642 G,4,0,-3,Orange Bulldog,58.51056533247822,light
2251-P,84,142.11467031855136,EKEGJ,Nottingham,California,UK,Local Pumpkin Festival,1769 S,1645 B,176,139,3,Golden Hubbard,64.46207753913235,light
2012-P,64,134.7300068296492,SRUPO,Houston,Texas,USA,National Pumpkin Festival,1401 F,1768 L,-4,-4,-2,Orange Bulldog,61.112453257874236,light
2054-P,85,133.03009486198425,HRCYE,New York,Florida,USA,National Pumpkin Festival,1092 I,1833 S,175,137,3,Orange Bulldog,60.34138678863716,light
2349-P,40,142.8889376340434,PIHLA,New York,Texas,USA,Regional Pumpkin Festival,1897 E,1265 S,188,147,-8,Golden Hubbard,64.81327899930102,light
2110-P,96,125.91988114733248,BCDBU,Paris,Florida,China,Regional Pumpkin Festival,1284 Q,1143 G,180,124,11,Orange Bulldog,57.11625072938083,light
2450-P,48,143.95977299287915,EJQVG,Houston,Florida,UK,National Pumpkin Festival,1435 A,1551 U,5,3,-2,Munchkin,65.29900135138604,light
2841-P,4,130.97482928447425,LMXFZ,Los Angeles,New York,China,Regional Pumpkin Festival,1993 Q,1116 E,171,129,6,Munchkin,59.40913476480325,light
2406-P,90,124.66188459377736,PUDIR,New York,Florida,USA,Local Pumpkin Festival,1056 V,1517 W,176,132,3,Orange Bulldog,56.54563355666066,light
2731-P,46,131.47732506990434,DEXLI,Nottingham,Florida,China,Local Pumpkin Festival,1632 H,1708 O,2,4,3,Orange Bulldog,59.63706283310805,light
2331-P,36,121.3383632004261,XBEPJ,New York,Texas,UK,Regional Pumpkin Festival,1419 C,1358 H,166,109,20,Orange Bulldog,55.038110840807676,light
2834-P,53,114.23767317924649,AGUKO,Paris,California,USA,National Pumpkin Festival,1872 P,1720 A,163,104,21,Munchkin,51.81729465272077,light
2979-P,69,123.90363021418452,CDWWF,New York,California,UK,Local Pumpkin Festival,1429 M,1054 D,-3,-4,4,Munchkin,56.20169543611238,light
2304-P,32,124.45372170265765,QSIST,New York,Texas,USA,National Pumpkin Festival,1826 X,1510 A,-5,2,-5,Golden Hubbard,56.451212534551885,light
2040-P,40,115.6261094044894,ZKDEL,Los Angeles,New York,USA,Regional Pumpkin Festival,1347 F,1138 L,-1,3,5,Kakai,52.447078217001156,light
2018-P,62,110.93497512768954,MTMZB,Houston,Texas,China,Regional Pumpkin Festival,1985 E,1402 B,4,2,3,Kakai,50.31921723811895,light
2638-P,44,116.57667244412004,JCRER,Houston,Texas,UK,Local Pumpkin Festival,1176 P,1887 Z,3,0,-1,Golden Hubbard,52.8782460072733,light
2365-P,63,114.70067878626288,QFXCC,Paris,California,USA,Regional Pumpkin Festival,1720 A,1967 D,162,102,20,Munchkin,52.027310292018555,light
2351-P,23,111.89410286955535,MLCTN,New York,California,China,Local Pumpkin Festival,1618 W,1179 T,-3,-3,3,Kakai,50.75426990880735,light
2267-P,68,108.69177282340824,UACDW,Los Angeles,California,UK,Local Pumpkin Festival,1615 P,1096 W,0,-4,-4,Orange Bulldog,49.301718618515395,light
2108-P,89,100.32518518473952,SUDOB,Los Angeles,Florida,USA,Regional Pumpkin Festival,1819 L,1928 K,159,109,-1,Kakai,45.50670139831637,light
2909-P,63,99.55418879538774,QCZDI,Chicago,California,China,Regional Pumpkin Festival,1389 S,1807 I,156,100,10,Kakai,45.15698360407752,light
2405-P,62,115.77059092186391,QVNIX,Houston,New York,UK,Regional Pumpkin Festival,1737 C,1958 S,162,113,0,Kakai,52.5126138774301,light
2008-P,48,98.35642569884658,WRYNI,Houston,Florida,China,Regional Pumpkin Festival,1459 R,1456 Q,-1,5,1,Kakai,44.613687845591215,light
2647-P,56,109.46390481330454,PUWKE,Houston,Texas,China,National Pumpkin Festival,1368 R,1731 R,-2,2,0,Munchkin,49.65195151207643,light
2275-P,8,94.32299187798051,OVJQQ,Nottingham,New York,UK,National Pumpkin Festival,1912 Q,1145 M,160,108,-7,Golden Hubbard,42.78415453191694,light
2298-P,66,102.1061365865171,FJYZQ,Paris,New York,UK,National Pumpkin Festival,1001 X,1420 S,166,112,-16,Munchkin,46.31452670655146,light
2880-P,96,98.45894358772784,EUKMO,New York,Florida,UK,Regional Pumpkin Festival,1549 I,1573 B,5,3,-5,Golden Hubbard,44.66018913984465,light
2491-P,66,102.44601258728652,GYYRD,Paris,Texas,USA,Regional Pumpkin Festival,1202 N,1735 E,170,117,-22,Kakai,46.468691741492464,light
2700-P,15,96.7622393667698,SDYWV,Los Angeles,Texas,UK,Regional Pumpkin Festival,1401 X,1326 O,173,118,-10,Golden Hubbard,43.89057767885185,light
2355-P,23,93.96208304427564,KESPG,Chicago,Texas,China,Regional Pumpkin Festival,1787 H,1490 X,-3,1,4,Munchkin,42.620449172219075,light
2430-P,71,94.38581434823573,HDBSD,New York,New York,USA,Local Pumpkin Festival,1794 M,1646 M,155,93,6,Golden Hubbard,42.81265030184494,light
2405-P,99,105.99999029561876,NFLJX,Paris,California,USA,National Pumpkin Festival,1818 Y,1480 B,164,106,0,Orange Bulldog,48.080747598170305,light
2836-P,13,104.65629174280912,POMFW,Los Angeles,Texas,USA,Regional Pumpkin Festival,1526 X,1035 L,158,92,-1,Kakai,47.47125668420427,light
2883-P,32,100.36159568466246,RHINP,Houston,Texas,UK,Regional Pumpkin Festival,1131 V,1510 L,151,96,-2,Munchkin,45.52321690979741,light
2190-P,27,87.34419657383114,EGVBD,Chicago,California,China,National Pumpkin Festival,1951 T,1886 M,-4,5,5,Orange Bulldog,39.61862881231721,light
2712-P,90,93.45833497587591,MHVOX,New York,Texas,UK,National Pumpkin Festival,1519 C,1909 A,-5,4,4,Munchkin,42.391953078377504,light
2271-P,10,92.6853457679972,UDDTZ,Houston,Texas,USA,National Pumpkin Festival,1477 U,1249 N,169,116,-25,Golden Hubbard,42.041331357597386,light
2560-P,93,84.75094601139426,UBIRU,Chicago,California,UK,Local Pumpkin Festival,1357 U,1760 W,153,95,-10,Golden Hubbard,38.442351103200345,light
2680-P,63,96.74451043400911,PRSDV,Chicago,New York,USA,National Pumpkin Festival,1685 S,1354 R,0,-1,-1,Golden Hubbard,43.88253597678306,light
2861-P,76,95.6193593321368,LBULI,Los Angeles,New York,USA,Regional Pumpkin Festival,1535 W,1702 J,144,82,5,Kakai,43.37217643818259,light
2875-P,82,80.98590985778719,IVQZN,Chicago,California,UK,Local Pumpkin Festival,1644 K,1931 S,-2,1,4,Munchkin,36.73456082421341,light
2986-P,23,84.63713434375822,ONQNW,New York,Florida,China,Regional Pumpkin Festival,1113 V,1454 B,144,71,15,Munchkin,38.390727041253975,light
2920-P,71,72.07510373089463,JOLQA,New York,Texas,China,Regional Pumpkin Festival,1587 U,1808 P,-2,-5,2,Kakai,32.69269045150396,light
2218-P,18,87.15995902195573,OWRCC,Chicago,Texas,China,National Pumpkin Festival,1944 C,1393 P,157,96,-14,Kakai,39.535060132686944,light
2114-P,74,76.34091069381684,LHGJB,Los Angeles,Florida,UK,Regional Pumpkin Festival,1796 T,1212 Y,4,-5,5,Munchkin,34.62762636342977,light
2478-P,65,82.33079117946326,XFWHY,Nottingham,New York,UK,Regional Pumpkin Festival,1713 Y,1589 W,4,0,-2,Kakai,37.3445882326751,light
2799-P,8,72.42519167717546,MFCPR,New York,California,USA,Local Pumpkin Festival,1525 E,1396 M,139,60,22,Golden Hubbard,32.851487543233375,light
2716-P,34,80.00348336622119,VOWFR,Paris,Florida,UK,Regional Pumpkin Festival,1258 Y,1203 W,0,3,-1,Kakai,36.288940027051,light
2437-P,73,66.7173485647887,GXFHO,Nottingham,New York,USA,Regional Pumpkin Festival,1412 Z,1818 H,4,1,0,Golden Hubbard,30.262455570199634,light
2148-P,7,75.92224511392415,NKWXT,Houston,Florida,UK,Regional Pumpkin Festival,1778 S,1848 F,3,-2,-3,Munchkin,34.437723005715085,light
2310-P,54,70.902098570019,JUNBT,Nottingham,Florida,China,National Pumpkin Festival,1829 A,1294 L,154,79,-9,Orange Bulldog,32.160624694572064,light
2852-P,8,69.85365380253643,WFRVB,New York,California,China,Local Pumpkin Festival,1488 A,1006 V,-5,-1,0,Golden Hubbard,31.685058535600103,light
2160-P,84,65.97673552036285,KMWKC,New York,California,China,Local Pumpkin Festival,1847 G,1419 G,-2,5,-5,Orange Bulldog,29.926519418152427,light
2785-P,90,71.43935167677701,JDAFG,New York,California,UK,Regional Pumpkin Festival,1076 L,1291 P,3,4,5,Orange Bulldog,32.404318405772635,light
2522-P,25,62.80567948706448,HAODQ,Houston,New York,China,National Pumpkin Festival,1428 L,1383 F,-1,-4,0,Kakai,28.488153769896552,light
2235-P,53,63.57129853405058,LXZMT,Chicago,Florida,USA,Regional Pumpkin Festival,1487 O,1904 T,5,3,5,Orange Bulldog,28.83543244465707,light
2856-P,36,58.02203538902104,IARHW,Nottingham,Texas,UK,Local Pumpkin Festival,1939 T,1616 Q,0,-3,-2,Golden Hubbard,26.318331076176833,light
2105-P,75,62.67278320528567,YYWNO,Houston,California,China,Regional Pumpkin Festival,1648 P,1975 R,4,-2,0,Golden Hubbard,28.42787307965194,light
2489-P,55,50.8981391415,LOXGN,Paris,Florida,China,National Pumpkin Festival,1182 D,1201 R,141,75,-17,Golden Hubbard,23.08698872947127,light
2493-P,21,59.52495136186481,UDPBX,New York,Texas,China,Regional Pumpkin Festival,1474 E,1073 V,-3,3,5,Orange Bulldog,27.00004173813098,light
2399-P,96,41.58186593558639,IFHIV,Paris,California,China,Local Pumpkin Festival,1460 S,1211 E,-5,-5,1,Golden Hubbard,18.861201733454504,light
2313-P,35,42.36577887199819,GRQBZ,Nottingham,Florida,USA,Local Pumpkin Festival,1815 H,1310 H,5,0,4,Kakai,19.216778370107402,light
2292-P,65,37.98253663033247,GIXCR,Los Angeles,California,UK,Local Pumpkin Festival,1310 L,1227 V,-4,-5,5,Orange Bulldog,17.228574755225765,light
2011-P,22,42.1102747824043,NDGCF,Chicago,Florida,China,Local Pumpkin Festival,1522 T,1792 Z,0,-1,4,Kakai,19.100883759100334,light
2589-P,51,50.11961307190359,MASSS,Los Angeles,California,UK,Local Pumpkin Festival,1747 R,1062 Q,-4,-5,0,Golden Hubbard,22.733855532510894,light
2449-P,1,32.38135734945536,GJFKP,Nottingham,California,USA,Local Pumpkin Festival,1141 Z,1196 Z,120,46,-14,Orange Bulldog,14.687924642854155,light
2323-P,72,36.377524639852346,IHMIF,Paris,California,USA,Regional Pumpkin Festival,1513 F,1982 X,2,-5,-4,Kakai,16.500554156439904,light
2332-P,64,42.40129180978984,SBKWB,New York,California,USA,Regional Pumpkin Festival,1703 T,1078 U,108,42,5,Munchkin,19.232886754586193,light
2941-P,42,44.318677224218845,YROAY,Nottingham,Florida,China,National Pumpkin Festival,1426 G,1712 Z,5,-5,2,Golden Hubbard,20.102597439487873,light
2450-P,30,41.48023050837219,MGMJB,Chicago,Texas,UK,Regional Pumpkin Festival,1258 H,1744 Y,-4,-2,5,Orange Bulldog,18.81510071675356,light
2405-P,11,30.568695537745956,KOSFL,Nottingham,Florida,China,National Pumpkin Festival,1847 E,1390 O,114,42,-11,Orange Bulldog,13.865715746357264,light
2235-P,37,27.92716145515442,SWYKI,New York,Texas,USA,National Pumpkin Festival,1264 S,1616 O,4,-1,-4,Golden Hubbard,12.667537018766403,light
2337-P,93,34.28283083811402,QVMQT,Nottingham,Florida,UK,National Pumpkin Festival,1583 Y,1952 H,2,4,3,Kakai,15.550417805521816,light
